title,desc,date,datetime,link,img,media,site,start date,end date,primary phrase,secondary phrase,full phrase
The Latest: Study: SoCal variant has spread to 19 states,"A COVID-19 variant first identified in Southern California appears to have spread to at least 19 states and several other countries, a study published Thursday ...",2 days ago,2/11/21 22:18,news.google.com/./articles/CBMiR2h0dHBzOi8vd3d3Lndva3YuY29tL25ld3MvbGF0ZXN0LWZyZW5jaC1udW4vSDVEVVRXQkxMWUJPSEIzN1FEQkNLQUpaRzQv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh5.googleusercontent.com/proxy/Uu3rSAQ1Np2lg0n9_WXhNRyNUVAu59XH1--SI8P23loM8UJ1hCDE0ffffNTIfRBL8yi2PW-lQO6wNhz37JHjvC6ul0qSkCIpMMmhjw4Rh34muOQW1s9u3c5z-3s0lBVHdtrhxPqNYMX2dlouAZ5MDww_bA=-p-df-h100-w100,,WOKV,10/1/20,11/1/20,Sinovac Vaccine,France,Sinovac Vaccine France
EXCLUSIVE-Sinovac's Ukrainian partner seeks to delay COVID-19 vaccine shipments: letter,"Ukraine's plan to roll out a Chinese-made coronavirus vaccine from next month faces possible delay because of regulatory hold-ups, according to a letter written ...",4 days ago,2/10/21 9:01,news.google.com/./articles/CBMiemh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvZXhjbHVzaXZlLXNpbm92YWNzLXVrcmFpbmlhbi1wYXJ0bmVyLXNlZWtzLXRvLWRlbGF5LWNvdmlkLTE5LXZhY2NpbmUtc2hpcG1lbnRzJTNBLWxldHRlci0w0gF-aHR0cHM6Ly93d3cubmFzZGFxLmNvbS9hcnRpY2xlcy9leGNsdXNpdmUtc2lub3ZhY3MtdWtyYWluaWFuLXBhcnRuZXItc2Vla3MtdG8tZGVsYXktY292aWQtMTktdmFjY2luZS1zaGlwbWVudHMlM0EtbGV0dGVyLTA_YW1w?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/FY69kvZxtomFbRRa-rpMF62szGYRTt8cAvJBdRfAlHHPOrphCn_yav6a6JP6k2K-W8csW4pNFys9Aadfme3VruNVPla6cwjaBxaq2EZpf6YrTdgFO3HqOMV6Zd-BDsDCpxdSjwBP-DJshQwfWRmJWNFa8JGR_VSrIfZdpfj_8KAGhr-qYJ5VWQJEqce32GEjMZvleDDHdx57cB_Hz2fnhGk27ObEAq1AY8Qpj4kRagXpZrKwzwqxYX-4kiywYlLRvds44w=-p-df-h100-w100,,Nasdaq,10/1/20,11/1/20,Sinovac Vaccine,France,Sinovac Vaccine France
The Latest: Michigan prison begins daily coronavirus testing,"By The Associated Press. IONIA, Mich. — A highly contagious variant of the coronavirus has been detected at the Bellamy Creek prison in western Michigan, ...",4 days ago,2/10/21 7:47,news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LndmbWouY29tL3N0b3J5LzQzMzI0NDE5L3RoZS1sYXRlc3Qtd2gtdGV4YXMtdG8tb3Blbi0zLW5ldy1tYXNzLXZhY2NpbmF0aW9uLXNpdGVz0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh5.googleusercontent.com/proxy/iFi1MGJPPMDA224OGKNzrFHaYn97yjakC-YTC5rluDNfCDqF9GEC7O6478QWvWGC-WfNeyqQxsgWk0Dx1dVUAA-v2byWCEswdKULCE5aoc8MseCBGkc=-p-df-h100-w100,,WFMJ,10/1/20,11/1/20,Sinovac Vaccine,France,Sinovac Vaccine France
Brazil rushes Covid-19 vaccines to Amazon region as cases continue to surge,play_arrow,10 days ago,2/4/21 8:00,news.google.com/./articles/CAIiEE8QK2rgXgYa6cOVZQtOm1kqGQgEKhAIACoHCAowwrSiCTCFgpgCMPjU3wM?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/P1hA5yW3ppECtl28NJSrymwld9qckZJW7sAx3SCaUCTfGKkbe49hT4eUv3kkcB7jubD171pqUUrT5oURgQ=-p-df-h100-w100,,FRANCE 24 English,10/1/20,11/1/20,Sinovac Vaccine,France,Sinovac Vaccine France
Why it's hard to make vaccines and boost supplies,"With demand for COVID-19 vaccines outpacing the world's supplies, a frustrated public and policymakers want to know: How can we get more?",27-Jan,1/28/21 8:00,news.google.com/./articles/CBMihgFodHRwczovL3d3dy53Y25jLmNvbS9hcnRpY2xlL25ld3MvaGVhbHRoL2Nvcm9uYXZpcnVzL3ZhY2NpbmUvbWFraW5nLXZhY2NpbmVzLWJvb3N0ZXItc3VwcGxpZXMvNTA3LWM5MzdlOTIzLTYwNzItNDg4Yy1iNjYyLTAyNWMyNGExMDk3ZNIBigFodHRwczovL3d3dy53Y25jLmNvbS9hbXAvYXJ0aWNsZS9uZXdzL2hlYWx0aC9jb3JvbmF2aXJ1cy92YWNjaW5lL21ha2luZy12YWNjaW5lcy1ib29zdGVyLXN1cHBsaWVzLzUwNy1jOTM3ZTkyMy02MDcyLTQ4OGMtYjY2Mi0wMjVjMjRhMTA5N2Q?hl=en-US&gl=US&ceid=US%3Aen,https://lh5.googleusercontent.com/proxy/QGxaf9HD3A8RgMpz0v7RdCVq4izzCdiicf7OSLAPdeR6Yh_52lqyJIv_xS3clL1L2cdb3oK0sGx30zItqKVPCR-kRuNUxQEWHEI_9gW3wSA1B8kjgPlkaATg7lcdvIJj_1psZ04Dsg5G0IeLtXdhylMt6cwlZ69I4h9ioBE8fsc7qL902loYNLnp0ALPp3_lnRfoOlCxuQbu=-p-df-h100-w100,,WCNC.com,10/1/20,11/1/20,Sinovac Vaccine,France,Sinovac Vaccine France
Brazil drug agency questions 'transparency' of China vaccine,"Brasília (AFP). The Brazilian health regulator Anvisa on Monday accused China of using criteria that ""are not transparent"" to win emergency approval of its ...",14-Dec,12/15/20 8:00,news.google.com/./articles/CBMiaWh0dHBzOi8vd3d3LmZyYW5jZTI0LmNvbS9lbi9saXZlLW5ld3MvMjAyMDEyMTUtYnJhemlsLWRydWctYWdlbmN5LXF1ZXN0aW9ucy10cmFuc3BhcmVuY3ktb2YtY2hpbmEtdmFjY2luZdIBaWh0dHBzOi8vYW1wLmZyYW5jZTI0LmNvbS9lbi9saXZlLW5ld3MvMjAyMDEyMTUtYnJhemlsLWRydWctYWdlbmN5LXF1ZXN0aW9ucy10cmFuc3BhcmVuY3ktb2YtY2hpbmEtdmFjY2luZQ?hl=en-US&gl=US&ceid=US%3Aen,https://lh4.googleusercontent.com/proxy/K96C1aNisxyGOWn73GoRJKShPRLdOCNsm4cOyHZR9kUWXVqcqjIbvm5O0vpqaPfNBNDLr2pzBCw6Dzi4A2CkDbcMaT6FEV6W5aNG8rBUv0yc=-p-df-h100-w100,,FRANCE 24,10/1/20,11/1/20,Sinovac Vaccine,France,Sinovac Vaccine France
"More countries in LatAm, Asia and Europe give vote of confidence to Chinese vaccines","As more countries in the Middle East, South Asia and Eastern Europe have cast a vote of confidence in China's COVID-19 vaccines, China has secured ...",16 hours ago,2/13/21 5:16,news.google.com/./articles/CBMiNGh0dHBzOi8vd3d3Lmdsb2JhbHRpbWVzLmNuL3BhZ2UvMjAyMTAyLzEyMTU1ODAuc2h0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/yZgZKojU2sfJGixx0v9UmbO8KpnSwb0bejv--XEnKb6yaaJ-qgeVP20er27CTBqm2hvyMUZ4bkYvYGVqszxxnaX8pcUALTTY1FrSRG4k0ag0-1-dD_T7CoAYV86cgxg-ww7uhBh_9EuCFEOVlLfMZBUb7xE5FjoNuTohCFcZ0z5l_fxO=-p-df-h100-w100,,Global Times,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
Coronavirus latest: UK suffers record 9.9% GDP slump in 2020,"Nikkei Asia is tracking the spread of the new coronavirus that originated in the central Chinese city of Wuhan.Global cases have reached 107742259,",2 days ago,2/12/21 8:14,news.google.com/./articles/CBMigQFodHRwczovL2FzaWEubmlra2VpLmNvbS9TcG90bGlnaHQvQ29yb25hdmlydXMvQ29yb25hdmlydXMtRnJlZS10by1yZWFkL0Nvcm9uYXZpcnVzLWxhdGVzdC1VSy1zdWZmZXJzLXJlY29yZC05LjktR0RQLXNsdW1wLWluLTIwMjDSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh4.googleusercontent.com/proxy/kt9zw81HGeswswdxGDWqhvs9KhMFIrc5d2KkHfTyTmfyMz0zJh38OWE2b3kdGNJSTHKEXbl1cxmx5oBmNqlMtzioTa-gg1nVTs9aJFCr3r8xu4p_fGSdQJ1NPASjeWOpTZRKMWsg9umIOWFeQMKsZ0RL517WBDLQ4kF4_pVBtJb9wERHZ87dw1yF2smKmgDHLBeD_xvQcd6XsqJ8vB6Vtiuuf95g0XhRwXSPMFOhi2uZocNKsu1HX8AcPq0R6K5VlT5f7YXxa8q9JZMsgiWXwZoM9OTkCB4emw6iFWvN4EwvF4nCbxTUafYfPvdBOgemQB5vUXsqBAUqOQt03jMzHWxBPTyXZdFxfRqnI1_pbHTb4U9sjrpVSLvoPYFXuP6USi7gKfESY0pzjwW7fqBUQm7_rxefuOW-sg=-p-df-h100-w100,,Nikkei Asia,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
"Sinovac virus vaccine has no serious side effects, say Turkish experts","People who have received the Chinese vaccine against COVID-19 have not developed any serious side effects, Turkish experts have said, as the country is ...",2 days ago,2/12/21 3:07,news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3Lmh1cnJpeWV0ZGFpbHluZXdzLmNvbS90dXJrZXktc3RhcnRzLXZhY2NpbmF0aW9uLWZvci1wZW9wbGUtYWdlZC02NS0xNjIzNTDSAVlodHRwczovL3d3dy5odXJyaXlldGRhaWx5bmV3cy5jb20vYW1wL3R1cmtleS1zdGFydHMtdmFjY2luYXRpb24tZm9yLXBlb3BsZS1hZ2VkLTY1LTE2MjM1MA?hl=en-US&gl=US&ceid=US%3Aen,https://lh4.googleusercontent.com/proxy/WFNInFjIfi4KCcEivntZ0cR7u2oxdu-fFJvtDY-1k1KXIf2c3Dac0jzMRkfMATjqBY3pe4YsB6QC_znuZnTQdaEBMLBFsqqnMqwDt9ll6CSLKmNwEJrxfBHGqv55=-p-df-h100-w100,,Hurriyet Daily News,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
"China offers COVID-19 vaccines to Ethiopia, Algeria","ANKARA. Expanding its vaccine assistance in Africa, China has said that it will send COVID-19 vaccines to Algeria and Ethiopia. In his phone calls with foreign ...",2 days ago,2/11/21 13:22,news.google.com/./articles/CBMiWmh0dHBzOi8vd3d3LmFhLmNvbS50ci9lbi9hZnJpY2EvY2hpbmEtb2ZmZXJzLWNvdmlkLTE5LXZhY2NpbmVzLXRvLWV0aGlvcGlhLWFsZ2VyaWEvMjE0MTYyNtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh5.googleusercontent.com/proxy/6PUbiD9jUbVXJkhZ2oj_BfDVpQy-E7V-uohXYeXgPfgKWu9C8djn6bl-JeIoQKmq9On6lcTsyflCFEmBGilfmcHBVM3sG36SRouQOsszwG5CM_HzSPAyxQQllQK6vY10l_3TB7WSIG-H7eXUsS_3NSbTz_w8OL6wryWlJVQTb9E5XfPAcB-aqVMeINg=-p-df-h100-w100,,Anadolu Agency,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
What does Zweli Mkhize have to say about the Cuban and Chinese vaccines?,"South Africa could receive two million doses of the Coronavac vaccine from China, the health minister told parliament on Wednesday.",2 days ago,2/11/21 13:22,news.google.com/./articles/CAIiEJqPcUwbyM899x16OmwMiHoqGQgEKhAIACoHCAowstGICzDipYcDMI7H4gY?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/yFYTyi8ZJ4rlsmJXwVmOPiD-9aPTqqKjFmOkkFuXmZJeo-Qhal38ZuY--tUplyv4AdgYeGn2FphBAzjSIhM=-p-df-h100-w100,,Mail and Guardian,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
Covax initiative will help African countries combat the Covid-19 pandemic,"China's support for the Covax programme is important as many African countries lack the financial resources to buy Covid-19 vaccines, writes HElmo Preuss.",3 days ago,2/11/21 6:55,news.google.com/./articles/CBMingFodHRwczovL3d3dy5pb2wuY28uemEvdGhlLXN0YXIvb3Bpbmlvbi1hbmFseXNpcy9jb3ZheC1pbml0aWF0aXZlLXdpbGwtaGVscC1hZnJpY2FuLWNvdW50cmllcy1jb21iYXQtdGhlLWNvdmlkLTE5LXBhbmRlbWljLTNjN2Q2NDg1LThkYjAtNDVhNi1hMTJkLWQwNGE5MWVmOWJlMtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh5.googleusercontent.com/proxy/hIlYXh5Qp3EqeHhcZT1kGCgLhCV4Vmc-pD4uDAXSWrc-BMLA5vbjQkgcwyugC3MRzzh0XA7V_eXcrb2og5i6F77z1f1GxlGemhTZQGp1QXnXkCeMn3Ff9UUT7srL6jchaimayTMFUBFX10qZ7JeCF41xUwUfRSrxVlNrSrF4dLh5Da6Yv6wK6Hgh_nlrfPi1HFpGIlqq72_5Gi-g5VJ62DC-HKNkYxdKao8u18V3sMdV_aoRjnkAfqhiFvPOMlblD_jX3F572QI9l3pG0FPaPUSuZ1yz0yFzmfI4WNIoh6F3ndFS6G8rBQWY=-p-df-h100-w100,,Independent Online,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
Coronavirus latest: Mexico authorizes Sinovac and CanSino vaccines,"Nikkei Asia is tracking the spread of the new coronavirus that originated in the central Chinese city of Wuhan.Global cases have reached 107325989,",3 days ago,2/11/21 5:21,news.google.com/./articles/CBMiiAFodHRwczovL2FzaWEubmlra2VpLmNvbS9TcG90bGlnaHQvQ29yb25hdmlydXMvQ29yb25hdmlydXMtRnJlZS10by1yZWFkL0Nvcm9uYXZpcnVzLWxhdGVzdC1NZXhpY28tYXV0aG9yaXplcy1TaW5vdmFjLWFuZC1DYW5TaW5vLXZhY2NpbmVz0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/haMi6GHdtcxnYWHd4c3ulQhG8tySb7xZIlJAnHed28m4ShxQc7n10G9DpBddVZtFfjGSyUbOLFOQV_vng8UgMwuv6sSVAQM3c-O7sLvv-r5YXK6Eai5m5fdO6kx0QN-vpRIi1E_iDCOhlvNZSBsnai5doQbLOeBJv7nGmzIORu_fbipaOp56899ve4azjLrkeSwr2ufsAVQdx7xZCb_uiC-QPvoLELFUpYZHc4nEefoOBQIGq9ajht9qlTi05wNIPWXVZWr1zIoItXGvtEGiidKBSvzxW_4mr1_WlAjL7W__DNpxOu7vZ3Guwvr1chmwA_OvMIR6thU=-p-df-h100-w100,,Nikkei Asia,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
The Latest: Germany extends coronavirus lockdown to March 7,German Chancellor Angela Merkel and the country's 16 governors are extending the country's coronavirus lockdown until March 7 amid concern about new ...,3 days ago,2/10/21 19:18,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LmlucXVpcmVyLmNvbS93aXJlcy9hcC9sYXRlc3QtY2RjLXN0dWR5LWRvdWJsZS1tYXNrcy1ibG9jay1tb3JlLXBhcnRpY2xlcy0yMDIxMDIxMC5odG1s0gFxaHR0cHM6Ly93d3cuaW5xdWlyZXIuY29tL3dpcmVzL2FwL2xhdGVzdC1jZGMtc3R1ZHktZG91YmxlLW1hc2tzLWJsb2NrLW1vcmUtcGFydGljbGVzLTIwMjEwMjEwLmh0bWw_b3V0cHV0VHlwZT1hbXA?hl=en-US&gl=US&ceid=US%3Aen,https://lh4.googleusercontent.com/proxy/NnNVvlI37LwE_mFeseBKwWHUNmjdN5db34kPQUw8qy9hXBjvz9o6RWtmWvS216P6ZJhbvw1ejEnKKBIKoAfPq1tpUGpd4z5919B7N-TjLEl3LmKQuL9jpyiQxTMHXRFwjERVDTmO3aebaHMRL8D3eo1pKIICMwgeilXQ0CSymBDZ5lwmNiywcPtmnHgS0AFE2QBvErhG9FMYAlMIECAZWlPMuFV-yAhxR8FzxtQl2rD9X2G9ltScEVTr16MN9rD0mZUiq2Da5zV_2w7K8MOGLyz5W2yqTnMSNffTRavyADNeHCl8UAsE-RL1AiSxt1EsKUwJAnYhuB8TFxQFRg8Zr0xO2-zs1U2sac4=-p-df-h100-w100,,The Philadelphia Inquirer,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
"Covid-19 Pandemic: Live Updates and News for Feb. 9, 2021","Nurses take care of a patient infected with the Covid-19 in the respiratory distress and severe infections unit of the Hopital Nord (North Hospital) in Marseille, southeastern France, on February 2, 2021 Photographer: Nicolas Tucat/AFP/Getty Images",4 days ago,2/9/21 21:35,news.google.com/./articles/CAIiEMkIZdLx-6idxKU7RnTXLOIqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/zgljeSds4O6TWaAqI82udRWe64xKlyYafBfpCVMZZs4WqjsHZGL_fjcDk9-YhtGIX2dz0mPQzDItJOlG34M=-p-df-h100-w100,,Bloomberg,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
WHO Urges Measures to Stop Spread of COVID-19 Amid Vaccinations,The World Health Organization expressed concern Monday over new reports that vaccines against the coronavirus may not sufficiently protect against new ...,5 days ago,2/9/21 3:08,news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2NvdmlkLTE5LXBhbmRlbWljL3doby11cmdlcy1tZWFzdXJlcy1zdG9wLXNwcmVhZC1jb3ZpZC0xOS1hbWlkLXZhY2NpbmF0aW9uc9IBZ2h0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2NvdmlkLTE5LXBhbmRlbWljL3doby11cmdlcy1tZWFzdXJlcy1zdG9wLXNwcmVhZC1jb3ZpZC0xOS1hbWlkLXZhY2NpbmF0aW9ucz9hbXA?hl=en-US&gl=US&ceid=US%3Aen,https://lh4.googleusercontent.com/proxy/IPNbJxlX9okDqSmGc1HTVfaKmJHZpXjM9B5JvWkNlEkI0mwhH_ybvI2shTu46QvyFXhcLgyzg9lGiH9gcJ8TEYNjRvhZ_EFxoDQIRXgMyjQlqwgHLzo-9Ntd6xUFfQjiHfepnDWWsVWvXcRVO2RWIZ3vMbZVp6TVGeycGAzCqhzGH_Ttpcc0rtJMGhjwq5UZFM3LYA=-p-df-h100-w100,,Voice of America,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
Recon: China approves Sinovac vaccine for general public; Pfizer expects to speed vaccine production,"Welcome to Regulatory Reconnaissance, your daily regulatory news and intelligence briefing. In Focus: US. Pfizer expects to cut COVID-19 vaccine production ...",5 days ago,2/8/21 20:10,news.google.com/./articles/CBMibmh0dHBzOi8vd3d3LnJhcHMub3JnL25ld3MtYW5kLWFydGljbGVzL25ld3MtYXJ0aWNsZXMvMjAyMS8yL3JlY29uLWNoaW5hLWFwcHJvdmVzLXNpbm92YWMtdmFjY2luZS1mb3ItZ2VuZXJhbC1w0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh4.googleusercontent.com/proxy/HNux-ATmlvoGp6NXpt023mb1WKfHnY4Qm3siy0kx1LBNDBTLaRy0rc7r37gdxJ7VbwHgB8VMxkqIx42HvEb-xykVj3thZ5y5qA3tmCT4mjozEQ2stN1ITRtF2bmgFbAsjSCCcrxrriIAHUm9jLHljFdTwlunu99OyRSofCzb-RlF=-p-df-h100-w100,,Regulatory Focus,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
South Africa Suspends AstraZeneca Vaccinations,South Africa suspended its vaccination campaign against COVID-19 Sunday after a new study revealed that the AstraZeneca vaccine is less effective against a ...,5 days ago,2/8/21 15:23,news.google.com/./articles/CBMiWGh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2NvdmlkLTE5LXBhbmRlbWljL3NvdXRoLWFmcmljYS1zdXNwZW5kcy1hc3RyYXplbmVjYS12YWNjaW5hdGlvbnPSAVxodHRwczovL3d3dy52b2FuZXdzLmNvbS9jb3ZpZC0xOS1wYW5kZW1pYy9zb3V0aC1hZnJpY2Etc3VzcGVuZHMtYXN0cmF6ZW5lY2EtdmFjY2luYXRpb25zP2FtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/_KPf_4T-VnncP31wVFfqYck8OFE-W3-ZsLxN74jPPJMV9fk6Wv8p0ZMLLryLd-gt2NKgQOGBhil7aO_tVZtxy1r441Ca3URBbHasqoYCWOGQIvquru6cqLF3Zy0wmxmHxQVQlqdZxkfppeCCo9rxdGeIfB4ACqe8ZAzP4Cx5etj-5PcGNtkIR798dKUbJ-mxKS-qkAhOo4vJacwhDQvGD5P6BJ23X_VPgafqZZDdB5tvzRRPlRvCL6uPtHPTZmuZxBXE88kwRCovhmlD37wZ7iN0qAFTrZFBVrQ=-p-df-h100-w100,,Voice of America,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
"Vaccinating the world: Amidst global shortages, India tries to strike a balance","While vaccines usually require years of testing and research, the COVID-19 pandemic saw an unprecedented effort by medical researchers globally to produce ...",5 days ago,2/8/21 14:26,news.google.com/./articles/CBMidWh0dHBzOi8vd3d3Lm9yZm9ubGluZS5vcmcvZXhwZXJ0LXNwZWFrL3ZhY2NpbmF0aW5nLXRoZS13b3JsZC1hbWlkc3QtZ2xvYmFsLXNob3J0YWdlcy1pbmRpYS10cmllcy10by1zdHJpa2UtYS1iYWxhbmNlL9IBdWh0dHBzOi8vd3d3Lm9yZm9ubGluZS5vcmcvZXhwZXJ0LXNwZWFrL3ZhY2NpbmF0aW5nLXRoZS13b3JsZC1hbWlkc3QtZ2xvYmFsLXNob3J0YWdlcy1pbmRpYS10cmllcy10by1zdHJpa2UtYS1iYWxhbmNlLw?hl=en-US&gl=US&ceid=US%3Aen,https://lh6.googleusercontent.com/proxy/S_4dTOVoi9igWfU_ndnr01htjYiLEwHnvp_L8Z-Wp55Lut7ms-hZeUNXzIhNJ-yeX_CVWCBV2FrVLDbo-4e6-4qcAW6nZKXslNy3H_9DpiswvVpgzi38wg4mQ1JtfRL_AOtV6jMN5SLgbH4NqBH47VD4=-p-df-h100-w100,,Observer Research Foundation,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
Coronavirus Australia live news: Oxford-AstraZeneca vaccine may be less effective against South African variant,Chief nurse nurse Sam Foster prepares to administer a dose of the Oxford University/AstraZeneca COVID-19 vaccine. (AP: Steve Parsons/Pool),7 days ago,2/6/21 21:38,news.google.com/./articles/CAIiEL-iSCNBx0X8rUoogBrczvkqFwgEKg4IACoGCAow3vI9MPeaCDD6kIkG?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/qBAw8ScTQekdokFPFz4ejzVIA1GH9sR0vC_Tutbg7ahpAr0IzXq9HsHs8MXGb0EqvVtUeTp4A0NMZijv-uY=-p-df-h100-w100,,ABC News,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
UK COVID news live - latest updates: Surge testing under way in Worcester as government denies it wants to 'open pubs that can't sell booze',"Coronavirus latest: Boris Johnson says it is still too early to talk about easing restrictions, as South Africa variant found in Worcestershire.",7 days ago,2/6/21 10:41,news.google.com/./articles/CBMimAFodHRwczovL25ld3Muc2t5LmNvbS9zdG9yeS91ay1jb3ZpZC1uZXdzLWxpdmUtbGF0ZXN0LXVwZGF0ZXMtd29yY2VzdGVyc2hpcmUtY291bmNpbC10by1zdGFydC1zdXJnZS10ZXN0aW5nLWFmdGVyLXNvdXRoLWFmcmljYS12YXJpYW50LWRpc2NvdmVyeS0xMjIwNTA1OdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh6.googleusercontent.com/proxy/EJzkVM4nZHPvZ3e6D2ieU94RKd70fIcIg1nsF89H0ZTcIxzHZyuxCh7v17XTDyGDbM0XFDGuOoJAoFsll7UOWmlKouMw0KVgkTJYTlndc7DjxIOwrqLVGrHmFPR1yo1r59kXGDLs_LM=-p-df-h100-w100,,Sky News,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
Sinovac applies for conditional approval of COVID-19 vaccine in China,"China's medicine regulator is reviewing a second domestically developed COVID-19 vaccine for conditional approval. The CoronaVac inoculation, developed ...",9 days ago,2/5/21 8:00,news.google.com/./articles/CBMibmh0dHBzOi8vYXNpYS5uaWtrZWkuY29tL1Nwb3RsaWdodC9DYWl4aW4vU2lub3ZhYy1hcHBsaWVzLWZvci1jb25kaXRpb25hbC1hcHByb3ZhbC1vZi1DT1ZJRC0xOS12YWNjaW5lLWluLUNoaW5h0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/JSciOQnCAioTZdHrGWCGodQmNgNS21609q9w-lrY_YWwS8saGbi6mzIhDkCEmBy_DJcdD2mRyRAoV83BWWWG547nVwhc3pQMORpP7wrbOoTWyCTVMIIUlt1dZpeoNrYjalJHKcCX-xDh7hMN8T2LpPbtUARSpiA4HB4n1m2T5OBWe2fCLRU_L7RUdNJoaZ1CH9eokEN4uuFpFK32hCrubz74oUkBGRkbMAceZRVdy5N69bhpOJwbXBWLoZI3q4NLSeAzNi3iWp83R-PSHVwi8Lm-CNXJpE3LpKIKuN-6OxVLJfJHUm02FL0hxgnCcmO3Z4Wx75honTT7qppsS-iaDa-B=-p-df-h100-w100,,Nikkei Asia,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
Chinese COVID-19 vaccine effective against South Africa variant | Daily Sabah,"Two COVID-19 vaccines developed by Chinese companies have managed to trigger immunity against B1351, the South African variant of the coronavirus, ...",10 days ago,2/4/21 8:00,news.google.com/./articles/CBMiZmh0dHBzOi8vd3d3LmRhaWx5c2FiYWguY29tL2xpZmUvaGVhbHRoL2NoaW5lc2UtY292aWQtMTktdmFjY2luZS1lZmZlY3RpdmUtYWdhaW5zdC1zb3V0aC1hZnJpY2EtdmFyaWFudNIBamh0dHBzOi8vd3d3LmRhaWx5c2FiYWguY29tL2xpZmUvaGVhbHRoL2NoaW5lc2UtY292aWQtMTktdmFjY2luZS1lZmZlY3RpdmUtYWdhaW5zdC1zb3V0aC1hZnJpY2EtdmFyaWFudC9hbXA?hl=en-US&gl=US&ceid=US%3Aen,https://lh6.googleusercontent.com/proxy/5_JViAfpP8LxlEA3y5LSj2boNPmMyWvNel6RLwTQLON2lJ_T7Aih18Ra02tk5DfgarTwPcHrK32-h9JF4ZZ8lGTR5KEgJl5-qnS-U9yO94bhNhjjRk57rLFCWVM=-p-df-h100-w100,,Daily Sabah,8/1/20,9/1/20,Sinovac Vaccine,South Africa,Sinovac Vaccine South Africa
